   2.3777167e+02   4.7229833e+01  -3.2408647e+01  -1.6113971e+01
   2.3682740e+02   4.8894933e+01  -3.4592854e+01  -1.9282657e+01
   2.3729967e+02   4.8163233e+01  -3.3476707e+01  -1.7727285e+01
   2.3796277e+02   4.3507833e+01  -2.8277367e+01  -1.4793363e+01
   2.3769130e+02   4.1115167e+01  -2.4998566e+01  -1.5150737e+01
   2.3727437e+02   4.3293533e+01  -2.7868606e+01  -1.5699051e+01
   2.3683973e+02   4.4122400e+01  -2.8893193e+01  -1.6269625e+01
   2.3667737e+02   4.3664000e+01  -2.8248724e+01  -1.6482559e+01
   2.3668253e+02   4.1260267e+01  -2.5013960e+01  -1.6475768e+01
   2.3707047e+02   3.9776400e+01  -2.3065147e+01  -1.5966819e+01
   2.3764873e+02   4.0123333e+01  -2.3638549e+01  -1.5206841e+01
   2.3812000e+02   4.0405167e+01  -2.4098419e+01  -1.4586305e+01
   2.3553087e+02   4.1285567e+01  -2.4806962e+01  -1.7981875e+01
   2.3640433e+02   4.4977667e+01  -2.9938713e+01  -1.6840300e+01
   2.3508330e+02   4.7429000e+01  -3.1968824e+01  -2.0455048e+01
   2.3488120e+02   4.4265633e+01  -2.8638100e+01  -1.8828031e+01
   2.3313900e+02   4.9403267e+01  -3.4384970e+01  -2.6098239e+01
   2.3382743e+02   4.9500900e+01  -3.4862653e+01  -2.4856207e+01
   2.3484167e+02   4.9907433e+01  -3.6075648e+01  -2.3017347e+01
   2.3733700e+02   4.5690800e+01  -3.1071272e+01  -1.5616645e+01
   2.3726430e+02   4.9510433e+01  -3.5965834e+01  -1.8590132e+01
   2.3842793e+02   4.8328833e+01  -3.3967178e+01  -1.5936277e+01
   2.3696173e+02   4.0243333e+01  -2.3683457e+01  -1.6109543e+01
   2.3757390e+02   4.0671667e+01  -2.4374920e+01  -1.5305287e+01
   2.3767407e+02   4.2264633e+01  -2.6554329e+01  -1.5173453e+01
